player_id,player_name,first_name,team,position,price,avg_rating,avg_points,status,games_played,started_matches,last_5_ratings,total_goals,clean_sheets,goals_conceded,yellow_cards,red_cards
mpg_championship_player_592515,Labeau Lascary,Rémy,mpg_championship_club_862,FW,14,4.923076923076923,4.74,Disponible,33,12,"[5, 4.5, None, 4.5, 4.5]",5,0,0,2,0
mpg_championship_player_592694,Mirbach,Alexis,mpg_championship_club_430,GK,3,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_592883,Ndjantou,Quentin,mpg_championship_club_149,FW,1,4.8,4.83,Disponible,28,3,"[None, None, None, None, None]",1,0,0,1,0
mpg_championship_player_596121,Ganiou,Ismaëlo,mpg_championship_club_142,DF,14,5.340909090909091,5.6,Disponible,33,22,"[4.5, 7.5, 3.5, 6, 6]",3,0,0,2,1
mpg_championship_player_596761,Panichelli,Joaquín,mpg_championship_club_153,FW,5,5.407407407407407,5.5,Disponible,33,24,"[None, None, None, None, None]",16,0,0,3,0
mpg_championship_player_59956,Gorgelin,Mathieu,mpg_championship_club_142,GK,7,,,Disponible,15,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_59957,Anthony Lopes,,mpg_championship_club_430,GK,16,5.370967741935484,5.36,Disponible,33,31,"[6, 4.5, 4, None, 6]",0,6,50,4,0
mpg_championship_player_601946,Diop,Pape,mpg_championship_club_427,MF,13,5.633333333333334,5.38,Disponible,19,13,"[4.5, 5.5, 5, None, 5]",1,0,0,2,0
mpg_championship_player_604124,Coulibaly,Mamadou,mpg_championship_club_146,MF,10,5.083333333333333,5.1,Disponible,33,15,"[3, 4.5, None, 5, 5]",3,0,0,7,1
mpg_championship_player_606371,Avom,Arthur,mpg_championship_club_694,MF,12,5.133333333333334,5.02,Disponible,33,22,"[4.5, 5.5, 5, 5, 6.5]",2,0,0,3,0
mpg_championship_player_606700,Lahmadi,Noah,mpg_championship_club_427,MF,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_606701,Cissé,Djaoui,mpg_championship_club_150,MF,7,4.895833333333333,4.61,Disponible,33,12,"[None, 5, None, 5, 5]",0,0,0,3,0
mpg_championship_player_606702,Jacquet,Jérémy,mpg_championship_club_150,DF,1,5.131578947368421,5.45,Disponible,33,19,"[None, None, None, None, None]",0,0,0,4,1
mpg_championship_player_606929,Biumla,Emmanuel,mpg_championship_club_2128,DF,3,4.25,4.06,Disponible,33,3,"[None, 5, 3, None, 5]",0,0,0,0,0
mpg_championship_player_607132,Sy,Pape,mpg_championship_club_145,GK,13,4.8125,4.68,Disponible,33,8,"[6.5, 4, 4, 5, 2.5]",0,2,20,0,0
mpg_championship_player_607473,Michal,Lucas,mpg_championship_club_145,FW,5,4.409090909090909,4.25,Disponible,33,2,"[4.5, 4.5, 4.5, None, None]",0,0,0,1,0
mpg_championship_player_608237,Peprah Oppong,Kojo,mpg_championship_club_1395,DF,8,4.964285714285714,5.49,Disponible,33,27,"[5, 5, 5.5, 4.5, 4]",1,0,0,3,0
mpg_championship_player_608246,Raolisoa,Lilian,mpg_championship_club_2128,DF,11,5.17741935483871,4.96,Disponible,33,20,"[5.5, 6, 4.5, 4.5, 5]",2,0,0,3,0
mpg_championship_player_609640,Amougou,Mathis,mpg_championship_club_153,MF,4,4.818181818181818,4.57,Disponible,33,4,"[None, None, None, 4.5, 4.5]",0,0,0,1,0
mpg_championship_player_611078,Acapandié,Mathieu,mpg_championship_club_430,DF,1,4.75,4.49,Disponible,33,2,"[None, 5, 5, 5, 4.5]",0,0,0,0,0
mpg_championship_player_611560,Bombito,Moïse,mpg_championship_club_1395,DF,1,4.5,5.02,Disponible,33,2,"[None, None, None, None, None]",0,0,0,1,0
mpg_championship_player_612589,Sadibou Sané,Sadibou,mpg_championship_club_145,DF,8,4.5227272727272725,5.09,Disponible,33,21,"[4.5, 5, 4, 5.5, 3]",2,0,0,5,2
mpg_championship_player_613221,Fernandez-Pardo,Matias,mpg_championship_club_429,FW,18,5.517857142857143,5.43,Disponible,33,26,"[7, 5, 6, 4, 3]",8,0,0,5,0
mpg_championship_player_614167,Høgsberg,Lucas,mpg_championship_club_153,DF,6,4.8478260869565215,5.37,Disponible,33,21,"[5.5, 3.5, 5, 4.5, 5.5]",0,0,0,2,1
mpg_championship_player_616227,Vossah,Alexis,mpg_championship_club_427,MF,8,4.826086956521739,4.67,Disponible,33,12,"[4.5, 5, 4.5, 5.5, 5]",1,0,0,5,1
mpg_championship_player_616245,Azizi,Ilyas,mpg_championship_club_427,FW,3,4.666666666666667,4.61,Disponible,8,0,"[None, None, 4.5, 5, None]",0,0,0,0,0
mpg_championship_player_616307,Reynaud,Louis,mpg_championship_club_427,DF,1,,,Disponible,16,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_61741,Johnsson,Karl-Johan,mpg_championship_club_153,GK,7,6.0,6.04,Disponible,33,1,"[None, None, None, None, None]",0,1,0,0,0
mpg_championship_player_618259,Louchet,Tom,mpg_championship_club_1395,DF,13,5.019230769230769,4.76,Disponible,33,14,"[5.5, 5, None, 4.5, 5]",3,0,0,1,1
mpg_championship_player_619025,Djibirin,Harouna,mpg_championship_club_2128,FW,5,5.0,4.7,Disponible,26,1,"[None, None, None, None, None]",2,0,0,2,0
mpg_championship_player_619372,Mantsounga,Brad-Hamilton,mpg_championship_club_1395,DF,1,3.0,4.86,Disponible,18,1,"[None, None, None, None, None]",0,0,0,0,0
